,name,story,genre
979,980. Bambara Wasanthe,"Brie is a determined and ambitious woman who, fed up with an ordinary life, decides to enter the dark and dangerous world of smuggling, attracted by the promise of wealth and power. Her meteoric rise in this criminal universe does not go unnoticed, but the same forces that drive her to success also put her in the cross-hairs of ruthless enemies. However, the real twist occurs when tragedy strikes: two of her closest friends are murdered as a direct result of her illegal activities. Devastated by the loss and consumed by guilt, Brie is forced to face the harsh reality of her choices. Instead of succumbing to the pain, she makes a radical decision: seek revenge. With a lethal mix of cunning, bravery and relentless determination, Brie embarks on a dangerous mission to dismantle the criminal network that took her friends from her. Throughout her ruthless crusade, she will face powerful crime leaders and put her own life on the line as she embarks on an increasingly dark and violent path. But what begins as a thirst for revenge turns into something deeper: a search for personal redemption. As she confronts the consequences of her actions and the shadows of her past, Brie transforms her pain into power, establishing herself as one of the most feared and respected figures in the criminal underworld. In the process, Brie earns the title of ""Boss of Bosses"" - not only for her intelligence and cunning, but for her ability to survive and rule a world where loyalty is fleeting and power is volatile. Boss of Bosses is an action thriller that combines the fight for revenge with redemption, showing the evolution of a woman who, driven by pain and guilt, becomes an unstoppable force in a world where only the strongest survive. Will Brie be able to find peace, or will the darkness of her vengeance consume her completely?",Action
980,981. A Man is Dead,"After moving, Kyle meets a man who warns that evil people seek an emerald that could doom the world. Kyle and friends search for it to stop the villains.",Action
981,982. Something of Value,Liberating abused kids on street with high-octane twists and turns,Action
982,983. Bodyguard for Sweetheart,"Jaz, a skilled assassin, grapples with loyalty to her organization and family when her long-lost brother resurfaces, forcing her to confront her past. With gripping action and intense drama, ""Sacarius"" explores bonds of family.",Action
983,984. Died Doin Dirty Work,"A well known street hustler gets boxed in. Once he finds out his grandfather is sick, and is in need of surgery. With his back against the ropes, he only has two options , pick up where he left off, following his brothers footsteps as a professional boxer, or turn to the streets and become the person he fears the most.",Action
984,985. Into the Unknown,"Set in October of 2024, Squidy and Em get a job at an old and rundown pizzeria from the 2000s. They slowly figure out the mystery behind Freddy's and begin to regret their decision of ever achieving this job.",Action
985,986. Angel of the Warrior,"Jacob Tyler, a former soldier in the British army, returns to his hometown to settle down once and for all. Turns out Jacob doesn't want to settle down after all as he deals with a suspicious clown gang causing chaos in the town of Calder.",Action
986,987. Lesbian Western - The Feature,"In the middle of paradise, the cross section between cop and criminal, the ""haves and have nots"", and the ones in charge get muddied. Weaving the story of Antonio and Verónica, will karma seal their fate? A drama-action by sophomore Writer/Director David Mondin.",Action
987,988. Karate Cops,"Detectives hunting a serial killer.Investigates a felon who's conflicted love life takes a mysterious twist with betrayal, jealousy and murder.",Action
988,989. The End of Hen,After a teacher loses one of his students to gang violence he makes the deadly decision to take matters in his own hands in order to create peace.,Action
989,990. Give Me Babies,"Bryan Rakell, a well-known pod caster and documentary filmmaker, stumbles upon information that shows that there is something big going on in the world. Before he can get the word out, he finds himself in the middle of a nightmare.",Action
990,991. Taxi Bied 2,"Four female police officers take on the city by pulling robberies on Armored Trucks. While the Feds try to figure out what crooks are doing this, The police officers are getting the jump on all law enforcement until they are caught.",Action
991,992. Double Cross,"A large number of drugs enter Kazakhstan from Afghanistan. To stop this, a special group must be created. The Ministry decides to send intelligence officer Oraz and two of his friends there, who participated in the war in Afghanistan and know the country well. The three veterans are joined by a young scout who despises the ""old men"". They will have to solve the drug problem, despite the conflict between two generations.",Action
992,993. The Prey,"The film, set in the late Sui Dynasty, follows Hu Wanzong and his team as they uncover a conspiracy within an ancient tomb during a quest for the true dragon.",Action
993,994. Samurai Detective Onihei: True Master,"""The Children of Camelia and Emilio"" is a fast-paced thriller that immerses the viewer in a world where loyalty, power and betrayal are played out in blood, and family ties become the center of an unstoppable battle. In the dark and dangerous universe of organized crime, two apparently separate destinies intertwine in an unexpected way, unleashing a spiral of violence, strategy and tension. Camelia and Emilio, half-siblings and children of the feared drug lords Camelia La Texana and Emilio Varela, have lived parallel lives without knowing each other. Over the years, both have inherited the cunning and power of their parents, but have remained oblivious to the existence of the other. Camelia, with her cold and calculating style of command, has forged her empire in the drug business; while Emilio, a young man with an innate talent for strategy, has maintained his father's legacy in the shadows of violence and control. However, when a power conflict threatens to destabilize both, the paths of these two young people cross in a violent and inevitable way. In an environment where loyalty is bought with blood and enemies are always lurking, Camelia and Emilio will be forced to face not only the ghosts of their parents, but also the dark secrets they keep and that could destroy them. ""The Children of Camelia and Emilio"" is a story of revenge, power and loyalty in which family ties become a double-edged sword. Will they be able to overcome the shadows of the past and join forces, or will they fall like their parents, trapped in a cycle of endless violence?",Action
